,Date,VCB_Close,VIC_Close,VHM_Close,BID_Close,TCB_Close,CTG_Close,HPG_Close,VPB_Close,FPT_Close,MBB_Close
596,20210526,44.0228,108.1913,77.8863,27.0743,25.6027,34.855,28.5778,22.0625,41.6206,16.7037
597,20210527,43.2774,106.9467,76.9283,26.3488,24.9239,33.9752,28.1563,21.9646,40.9655,16.2583
598,20210528,43.672,106.5022,77.0757,27.3645,25.6997,34.652,28.2828,22.3888,41.4023,16.7928
599,20210531,43.2335,104.4575,75.602,28.2641,26.0391,35.9379,30.2138,22.5847,42.7561,16.9264
600,20210601,45.4698,106.68,76.6336,27.8578,25.7482,35.5995,31.819,22.6173,44.1959,17.0155
601,20210602,46.4783,104.4575,76.9283,27.5096,25.6027,35.1934,30.9591,22.911,43.384,17.1492
602,20210603,46.7852,105.3465,77.6652,28.3221,26.5725,36.2763,31.1311,23.0416,43.2318,18.3296
603,20210604,45.9959,107.569,77.002,28.4382,26.4755,36.547,31.2457,23.4006,42.9781,18.5077
604,20210607,45.1628,109.347,78.1073,27.1614,25.4088,35.1934,30.2138,23.4985,41.9633,17.7059
605,20210608,43.8474,106.5022,77.5915,26.0006,24.0026,33.1631,28.6658,23.3353,40.9992,16.6146
606,20210609,44.7244,105.6132,78.181,26.3779,24.6329,34.1782,28.8378,23.4332,41.4559,17.1714
607,20210610,44.6367,103.5685,76.7073,25.4783,24.2935,33.5015,29.5831,23.4332,41.5573,16.8819
608,20210611,45.0751,104.902,78.1073,26.2328,25.5057,35.8026,30.4431,23.4006,42.3692,17.55
609,20210614,44.7244,106.68,80.9811,26.0587,25.5542,35.5318,30.7297,23.1395,42.5214,17.5055
610,20210615,45.0751,108.1913,82.9706,26.0587,25.3603,35.2611,30.5004,21.7035,42.217,17.5055
611,20210616,45.6013,105.8799,81.0548,26.2908,24.5844,34.1782,29.6978,21.8014,42.1662,17.2382
612,20210617,45.689,104.013,80.3179,26.639,24.342,34.1782,29.4684,21.5403,41.9125,17.7728
613,20210618,47.5744,104.3686,82.8969,26.7841,24.7299,34.652,29.8698,21.7035,42.5214,18.0623
614,20210621,46.7413,104.3686,82.5285,26.1167,24.439,34.0429,29.3538,21.7035,43.4348,18.1068
615,20210622,47.1798,104.4575,82.1601,26.1167,24.6814,35.1258,29.6404,21.5403,43.3333,18.7082
616,20210623,48.1006,103.9241,82.0127,26.3488,24.7784,35.6672,29.4684,22.5194,43.0796,18.6636
617,20210624,48.5391,104.4575,82.6022,26.2328,24.6814,36.141,29.0098,22.3888,42.9781,18.7082
618,20210625,49.3722,104.4575,82.6022,26.4359,25.0208,36.4117,29.0671,22.2583,43.2318,18.7527
619,20210628,49.3722,103.7463,85.1075,27.2194,25.9906,36.8178,30.0418,22.193,43.4855,19.1981
620,20210629,49.986,104.902,87.3918,27.2194,25.9422,36.4794,29.6978,21.834,44.957,19.354
621,20210630,51.0384,105.791,86.9496,27.4225,25.5542,35.6672,29.5258,22.0951,44.6526,19.3095
622,20210701,51.0384,105.4354,86.3602,27.4516,25.8452,35.4642,30.2711,22.9763,45.1092,19.354
623,20210702,50.3807,104.4575,86.9496,27.3065,26.3301,35.6672,29.9844,23.5311,46.6315,19.354
624,20210705,49.8107,102.235,87.3181,27.0743,28.1242,35.3965,29.3538,23.727,47.0374,19.1981
625,20210706,49.1091,99.568,81.2758,25.5363,26.1846,32.8247,27.5192,23.1721,44.1452,17.8618
626,20210707,49.723,101.346,86.2128,26.4069,27.4453,34.1106,28.6085,23.0742,45.9211,18.7527
627,20210708,48.6706,98.679,84.7391,26.581,27.4453,33.7176,28.0925,22.6173,45.5659,18.7527
628,20210709,48.1445,96.5454,82.8969,26.0587,27.4453,32.844,27.1179,22.4541,45.5152,18.6414
629,20210712,46.9606,92.456,79.581,24.3756,25.9422,30.5729,25.7706,20.8876,43.6885,17.9207
630,20210713,45.3382,91.567,80.6863,24.6077,26.1361,30.2235,26.0859,20.8876,44.1452,17.9207
631,20210714,44.6367,91.567,80.6863,24.7238,24.7299,29.4374,25.7992,20.0716,43.2318,17.3494
632,20210715,44.9436,90.678,81.2758,24.7818,25.2633,30.5729,26.6592,20.8876,43.3333,17.6201
633,20210716,44.9436,94.0562,80.3179,24.6658,25.0208,30.2672,26.8025,21.0507,44.0437,17.4998
634,20210719,42.532,91.4781,76.8546,23.0117,23.2752,28.1708,25.3979,19.5821,42.9781,16.3271
635,20210720,43.9351,91.567,78.5494,23.7952,24.0026,29.0443,27.1179,19.7779,44.0437,16.7781
636,20210721,43.4089,92.456,79.581,23.6211,24.3905,28.6949,26.8025,19.68,43.9422,16.8383
637,20210722,43.9789,94.4118,81.7916,23.7952,24.7784,29.2626,27.0605,19.8432,45.363,17.0488
638,20210723,42.532,92.456,79.2863,23.3309,24.0026,28.3891,26.2579,19.0925,45.9211,16.6879
639,20210726,42.0935,92.6338,80.76,23.2148,23.7601,28.0834,26.1432,18.5051,47.5448,16.3572
640,20210727,41.655,92.7227,79.4337,23.3309,24.1238,28.3891,26.4872,18.603,47.2911,16.4775
641,20210728,42.532,93.5228,78.4757,23.505,24.0995,28.7385,26.7739,18.3745,46.6822,16.5977
642,20210729,42.9266,93.4339,79.5073,23.7952,24.5359,29.6121,27.0032,18.8314,47.3926,17.0788
643,20210730,42.9705,95.3008,79.8021,23.8533,24.7784,30.0488,27.1179,19.9085,47.6971,17.3795
644,20210802,42.532,95.5675,79.6547,24.6948,24.6329,29.481,27.0892,19.7126,48.5089,17.3194
645,20210803,43.3212,101.7905,81.7179,25.1591,25.1178,29.7868,27.0892,19.8432,48.6104,17.6201
646,20210804,43.1897,101.346,81.4232,24.956,25.2148,29.6994,27.2325,19.7453,48.5089,17.8606
647,20210805,43.5843,101.346,82.3074,24.9269,25.4572,29.8741,27.9778,20.1695,49.0163,18.041
648,20210806,43.0143,100.7237,83.9285,24.8979,25.1178,29.8304,27.7485,19.7779,49.0163,17.8305
649,20210809,43.102,100.5459,86.5075,25.043,25.4572,30.1798,28.4938,19.9085,49.473,17.9809
650,20210810,43.4089,100.457,86.2128,25.1301,25.3603,30.2672,28.3218,19.7453,49.6252,17.8305
651,20210811,44.0666,98.679,85.4759,25.014,25.3603,29.9615,28.0638,19.9737,48.7626,17.8606
652,20210812,43.8036,98.7679,86.2128,24.8399,25.2148,30.0488,27.7485,20.2022,47.5956,17.7403
653,20210813,43.672,98.5901,88.4234,24.6948,25.3118,29.9615,27.8918,20.757,48.2045,17.8005
654,20210816,44.1105,98.3234,85.4759,25.1301,26.1846,30.6603,28.3505,21.4097,48.5109,18.6424
655,20210817,44.2859,98.9,81.7916,24.9269,25.8452,30.2235,28.8951,21.2466,48.1006,18.7627
656,20210818,44.2859,97.9,81.0548,24.7528,25.6027,30.1362,28.8951,20.8876,48.2032,18.7025
657,20210819,45.0751,104.0,81.7916,24.6658,25.6997,29.9615,29.1818,21.0834,48.4596,18.7025
658,20210820,43.8913,97.7,79.6547,23.505,24.4875,28.5638,28.0925,20.398,47.5878,17.9809
659,20210823,42.6635,96.2,78.9915,22.8086,23.6389,28.5638,27.2325,19.7779,46.6648,17.1991
660,20210824,42.532,95.4,79.0652,22.8666,23.7601,28.6075,27.3758,19.9085,47.1263,17.169
661,20210825,42.7512,94.6,78.8442,22.8956,23.8328,28.0834,27.7485,20.039,47.1263,17.1991
662,20210826,42.4443,93.1,78.5494,22.4023,23.4207,27.2536,27.3472,19.8432,46.8699,16.8984
663,20210827,42.8828,94.8,78.7705,22.4604,23.2994,27.2099,27.2898,19.9737,47.1776,16.8383
664,20210830,43.5405,94.1,78.7705,22.8956,23.8571,28.2144,27.9205,20.1043,47.2802,17.0788
665,20210831,43.5843,94.1,78.4021,22.6055,23.5177,27.7777,28.2645,20.1043,47.3827,16.7781
666,20210901,43.5843,94.1,78.8442,22.6345,23.4207,27.9961,28.2072,20.0716,47.3827,16.7781
667,20210906,43.8474,95.0,79.8758,22.6925,23.7359,27.9961,29.3538,19.9411,48.6647,17.0187
668,20210907,43.8474,93.9,80.76,23.0407,24.0753,28.5202,29.0671,20.7244,47.9468,17.1991
669,20210908,43.7159,92.0,79.5073,22.9827,23.6631,28.0834,29.4111,20.2348,47.7417,17.0187
670,20210909,43.5405,91.3,79.36,23.0988,23.9056,28.3018,29.7551,20.6917,47.793,17.0788
671,20210910,43.4966,91.3,79.2126,23.0117,23.9056,28.2144,29.5258,21.0834,47.9468,16.9586
672,20210913,43.0143,92.0,78.8442,22.7215,23.7359,27.8214,29.1245,21.1487,47.6904,16.7781
673,20210914,43.102,92.0,78.8442,22.4604,23.5177,27.2536,28.8378,20.8549,48.1006,16.5977
674,20210915,42.5758,91.4,79.574,22.5184,23.4692,27.2099,29.5831,20.8549,48.2545,16.5075
675,20210916,43.0143,87.8,77.8252,22.8666,23.8086,27.6467,29.4111,21.2139,48.5622,16.718
676,20210917,42.6197,86.8,78.8939,23.2148,24.1238,27.7777,29.6978,21.8667,49.075,16.7481
677,20210920,43.672,86.7,77.6308,23.1568,24.5844,27.8214,29.4111,22.0298,48.4083,16.9886
678,20210921,42.9705,85.6,75.299,23.0117,24.439,27.5156,29.1245,21.834,47.9468,16.8383
679,20210922,43.6282,86.1,75.7848,22.9827,24.4875,27.3846,29.1818,21.8014,47.793,16.8383
680,20210923,43.6282,87.1,77.0479,22.8956,24.342,27.603,29.2391,21.8667,47.7417,16.7781
681,20210924,43.6282,87.0,77.3394,23.0407,24.5359,27.6903,29.1245,21.8667,47.5366,17.2592
682,20210927,42.9705,86.1,75.9791,22.8666,24.0026,27.0789,29.1245,21.8667,47.2289,16.8383
683,20210928,43.4966,86.5,76.2706,23.2729,24.148,27.0352,30.1564,21.8014,47.6904,16.8383
684,20210929,43.1897,86.7,75.9791,23.1568,23.9541,26.5548,30.5577,21.5403,47.793,16.718
685,20210930,42.6197,88.0,76.0763,22.8956,24.051,26.5548,30.3284,21.5077,47.6904,16.7481
686,20211001,42.0497,87.7,74.8132,22.5184,23.7601,25.987,30.6151,20.8549,47.6391,16.5075
687,20211004,41.4796,87.8,75.7848,22.5764,23.4449,25.0698,31.819,20.5612,48.5109,16.297
688,20211005,41.9181,88.6,77.145,22.8086,23.8086,25.7686,31.7044,20.4306,48.4083,16.4775
689,20211006,41.9181,88.6,78.2138,22.8666,24.3905,25.5939,32.163,20.1043,48.4083,16.5376
690,20211007,42.4443,88.8,77.728,22.7215,24.245,25.6376,31.8764,20.9414,48.357,16.6278
691,20211008,42.532,89.3,77.6308,22.7505,24.5844,25.7249,31.9337,21.0882,50.7159,16.6579
692,20211011,42.7512,91.9,78.6996,23.2148,25.6997,27.0789,32.7937,21.6169,50.8698,17.3194
693,20211012,42.532,92.9,78.6024,23.3599,25.6997,26.9042,32.679,21.5581,50.7672,17.2893
694,20211013,42.532,93.1,77.728,23.1568,25.4088,26.8168,32.5644,21.6463,50.9723,17.1991
695,20211014,42.4004,92.5,76.6592,22.9537,25.4572,26.7295,32.5644,21.705,50.6646,17.139
696,20211015,42.3127,92.6,76.4649,22.9247,25.5057,26.7731,32.851,22.0281,50.7159,17.0788
697,20211018,42.0935,92.6,76.6592,22.8086,25.6512,26.3801,33.195,22.5568,50.7672,17.0788
698,20211019,42.2689,92.4,77.145,23.2439,25.5542,26.4674,32.7937,22.6155,50.5621,16.9586
699,20211020,41.655,92.3,76.5621,23.0698,25.7967,26.2054,32.6217,22.498,50.0493,16.9586
700,20211021,41.2166,91.0,75.6876,22.9247,25.6512,25.987,32.7937,22.0575,49.5878,16.7781
701,20211022,41.3481,91.8,75.7848,22.8086,25.3603,25.8996,32.507,21.8519,49.3314,16.7781
702,20211025,41.2604,92.1,76.2706,22.7505,24.6814,26.118,31.5897,21.7344,48.6647,16.5977
703,20211026,41.2166,92.2,76.4649,22.7505,24.7299,26.118,32.2777,21.7637,49.6903,16.8082
704,20211027,42.1374,95.0,78.6996,23.1568,24.9724,27.1662,33.195,22.2924,50.357,17.0788
705,20211028,42.9266,95.0,78.6996,23.1278,25.1178,27.3409,33.2523,22.6742,50.2544,17.139
706,20211029,42.9705,95.8,83.0718,24.0854,25.0208,27.5156,32.7364,22.3512,49.6903,17.139
707,20211101,42.532,95.8,81.9059,24.2595,25.0208,28.1271,31.9337,22.0575,49.1262,17.0788
708,20211102,42.9266,95.8,82.586,24.3466,25.0208,28.3018,31.819,22.0575,49.2801,17.0788
709,20211103,43.2774,95.3,80.5456,24.985,26.0391,28.8259,31.8764,22.5568,49.2801,17.5298
710,20211104,43.1458,95.0,80.3513,25.5363,25.8452,28.4765,32.2777,22.3218,49.2288,17.3795
711,20211105,42.7512,95.0,79.6712,25.3042,25.6997,28.5638,32.4497,22.2924,50.0493,17.2292
712,20211108,43.0582,94.9,80.0598,25.4783,25.5057,28.6512,32.5644,22.0575,49.9467,17.139
713,20211109,42.5758,94.9,80.6428,24.956,25.3603,28.7822,32.3924,21.7637,49.4339,17.1991
714,20211110,42.7951,94.9,80.2542,24.956,25.0693,28.3891,31.7044,21.5581,49.7416,17.1991
715,20211111,43.102,94.8,79.1854,24.8399,24.9724,27.9087,30.9591,21.4407,49.2288,16.8984
716,20211112,43.0582,94.5,79.6712,25.072,25.4572,28.5638,31.3031,21.5875,50.2544,17.169
717,20211115,42.8389,95.0,81.6144,24.8399,25.2148,28.3891,30.7297,21.2351,49.8954,17.1991
718,20211116,42.6197,94.8,80.6428,24.8399,25.2148,28.3018,29.8124,21.2351,50.4082,17.2292
719,20211117,42.9705,96.3,81.1286,25.3042,25.3118,28.1708,29.4684,21.2351,50.4082,17.2592
720,20211118,42.532,94.5,80.4485,25.8265,24.9724,28.0834,28.6371,20.7945,49.4852,17.0187
721,20211119,42.5758,94.8,78.2138,25.7685,25.3603,28.6512,27.5192,21.2644,48.8698,17.0187
722,20211122,43.3212,94.8,78.6996,26.4359,25.7482,30.1362,27.8918,21.5581,48.716,17.5599
723,20211123,43.4528,94.8,80.157,25.9426,25.5057,29.7868,28.4078,21.2938,49.5365,17.3795
724,20211124,45.9521,94.1,81.3229,26.7261,26.912,30.9223,27.8918,21.9106,50.2031,18.5822
725,20211125,46.9606,94.0,81.5172,26.3198,26.621,30.7039,28.2358,22.3218,51.28,18.5822
726,20211126,46.0398,98.5,80.9343,26.3779,26.1846,29.9615,28.1212,23.0267,50.7159,18.2214
727,20211129,44.3297,105.3,82.3917,25.8265,25.3603,29.9178,27.7485,22.5568,50.3057,17.9207
728,20211130,43.3651,105.0,82.1974,25.7685,25.1178,29.3063,28.0638,22.1456,49.7929,17.4396
729,20211201,43.4089,106.0,80.5456,25.7104,25.4088,29.6994,28.0925,22.263,50.357,17.7403
730,20211202,43.4528,107.2,79.9627,25.6524,25.0693,29.5247,27.8632,21.7344,49.8442,17.4998
731,20211203,42.9705,105.5,77.9223,24.3756,24.342,28.8259,27.3472,20.9707,48.9724,17.0187
732,20211206,41.8304,105.6,77.4365,24.3466,23.7601,28.0397,26.2292,20.8533,48.4596,16.5376
733,20211207,43.0582,106.7,79.2826,25.3042,24.245,28.5638,27.2898,20.9414,49.2288,16.9285
734,20211208,43.2774,105.9,78.6996,25.5363,24.245,28.8259,27.0605,21.0001,49.0237,17.0788
735,20211209,43.4966,107.0,79.2826,25.5363,24.439,29.481,27.0032,20.912,49.7416,17.169
736,20211210,43.8474,103.1,78.6024,25.8846,24.342,29.3063,26.6592,21.0295,49.1262,17.0488
737,20211213,43.672,103.2,79.7684,26.4069,24.245,29.2626,26.6879,20.7945,49.2288,17.0788
738,20211214,43.5405,102.5,79.7684,26.2908,24.2935,28.9948,27.3472,20.5595,49.075,16.9886
739,20211215,43.8036,100.0,80.2542,26.0587,24.342,28.8605,27.4045,20.3539,49.1775,17.139
740,20211216,43.4528,100.0,79.9627,26.0587,24.1723,29.0843,27.2325,19.7959,48.9724,16.9886
741,20211217,42.3127,102.0,82.1002,26.0587,24.1723,29.487,26.7739,19.8546,49.4339,16.9586
742,20211220,43.6282,99.0,81.1286,25.8846,24.0026,29.0395,26.8885,20.0602,49.1262,16.7781
743,20211221,43.3651,98.1,83.5576,25.4203,23.8813,28.6368,26.4299,20.0602,48.8186,16.8082
744,20211222,43.5529,99.6,83.2661,25.1301,23.7116,28.3236,25.8566,19.7372,48.716,16.6278
745,20211223,43.3264,96.0,80.157,25.3005,22.96,28.8158,25.7706,19.0323,47.793,16.4173
746,20211224,44.4591,96.5,80.5456,25.6672,23.7116,29.4422,26.4012,20.119,48.1006,16.9285
747,20211227,45.1953,99.0,80.4485,25.8872,23.6874,29.8897,26.3152,20.1777,48.4596,16.9285
748,20211228,45.3086,98.4,80.4485,25.8138,23.8328,30.3371,26.2579,20.2952,48.4596,17.0187
749,20211229,45.0254,95.5,79.3797,25.8138,23.8086,30.5608,26.2579,20.4127,47.9981,17.0187
750,20211230,44.4024,95.0,79.2826,25.9605,23.9056,30.2476,26.2005,20.7945,47.9981,17.1089
751,20211231,44.629,95.1,79.6712,27.2072,24.245,30.3371,26.6019,21.0295,47.6904,17.3795
752,20220104,44.7423,101.0,82.6832,27.4272,24.6814,31.0978,26.8025,21.1763,47.9468,17.4998
753,20220105,44.1759,100.0,81.6144,27.1705,24.4875,31.0978,26.8312,20.8533,47.9981,17.2592
754,20220106,44.7989,104.5,82.8775,27.8672,24.1965,30.4266,26.4299,20.6477,47.9468,17.0488
755,20220107,45.1953,102.2,82.9746,28.7472,23.9783,29.7107,26.2579,20.3246,47.8955,17.1991
756,20220110,45.0254,102.3,82.9746,28.4905,23.5904,29.8002,26.1719,20.2071,47.1776,16.8984
757,20220111,44.9688,101.0,81.2258,28.8939,23.4934,29.5317,25.8566,20.1484,45.8956,16.7781
758,20220112,45.3086,100.8,81.2258,30.9106,24.439,30.5608,26.4872,20.7945,45.9469,17.5599
759,20220113,46.3847,98.8,79.8655,32.2673,24.4875,31.4557,26.7739,20.7064,47.2289,17.8606
760,20220114,47.2342,98.9,79.8655,32.4506,24.1238,31.7242,26.5159,20.4714,46.8186,17.8305
761,20220117,48.82,97.0,76.8536,32.0106,23.5661,31.3215,25.6272,19.4141,45.6392,17.7403
762,20220118,49.6129,95.9,74.8132,32.9273,23.6389,30.9188,25.2259,19.5316,45.1777,17.9809
763,20220119,48.3669,93.8,75.2018,32.0839,23.6631,30.2924,24.9679,19.6784,45.3315,17.8606
764,20220120,47.8006,95.4,76.3678,32.5606,23.7359,30.4266,25.2259,19.8546,46.6135,18.0109
765,20220121,50.5191,95.5,77.145,34.724,24.148,31.8137,24.8246,20.1484,45.229,19.1235
766,20220124,52.6713,95.0,74.0359,34.394,24.3905,31.9032,23.334,19.649,43.7418,19.3039
767,20220125,54.2571,96.0,78.6996,35.934,25.1663,33.1113,24.7959,20.5008,44.3572,19.6046
768,20220126,53.5208,96.4,78.8939,35.274,25.4088,33.693,24.9106,21.0882,44.1008,20.0255
769,20220127,51.5385,96.5,78.6996,34.9073,25.1663,33.0218,24.1653,20.8239,44.0495,19.8451
770,20220128,50.4058,97.0,78.0195,35.164,25.6027,33.0218,24.1939,21.5288,45.8956,20.2661
771,20220207,52.3314,91.2,79.8655,34.7607,25.6027,32.4849,24.6813,21.3232,45.8956,20.3262
772,20220208,52.1049,87.3,78.8939,34.724,26.0876,32.6639,26.1145,21.9106,46.4597,20.3262
773,20220209,51.4253,85.7,79.1854,35.494,25.9906,32.5296,27.1179,21.7931,46.511,20.0255
774,20220210,51.7085,84.0,77.8252,35.494,25.9906,32.8876,26.9459,21.5581,47.1776,20.2961
775,20220211,50.9722,81.7,77.4365,35.1273,26.0391,32.9323,27.0319,21.4994,46.9725,20.4164
776,20220214,48.7068,81.8,75.882,32.8173,24.9724,30.9635,26.4872,20.5595,46.6648,19.2437
777,20220215,49.2731,83.7,77.728,33.8806,25.1178,31.2768,26.3725,21.1176,46.7161,19.6647
778,20220216,49.2731,82.9,77.728,33.1106,25.0208,31.0083,26.3725,20.9414,46.8186,19.6346
779,20220217,49.5563,83.1,78.5053,33.734,25.3118,31.232,26.6592,21.3232,47.5878,19.9654
780,20220218,49.3864,82.2,77.4365,32.7806,25.0208,30.9635,26.9745,21.0882,47.2802,19.6346
781,20220221,49.4997,83.6,77.728,33.184,24.9724,30.7846,26.7452,21.0882,47.9468,19.6346
782,20220222,49.1598,82.0,77.0479,33.734,24.9239,30.9635,26.6019,20.8826,47.6391,20.687
783,20220223,49.2165,82.5,77.145,33.4406,25.0693,31.1873,26.7739,21.0882,47.6904,20.657
784,20220224,48.3103,80.1,76.3678,32.7073,24.4875,30.2924,26.3725,21.6756,47.1776,20.4465
785,20220225,48.197,79.1,76.0763,32.6706,24.5844,30.2924,26.3152,22.4393,47.3314,20.5066
786,20220228,47.8572,77.0,75.299,32.0473,24.439,29.6659,27.0605,22.3218,47.8442,20.687
787,20220301,48.1404,79.2,75.7848,32.3406,24.3905,29.8002,26.8885,22.1749,47.8955,20.4465
788,20220302,48.1404,78.9,75.299,31.1306,23.8571,28.6368,26.8885,21.4407,47.7417,19.5444
789,20220303,48.4236,79.0,75.7848,31.3873,24.0753,29.1737,28.7231,21.9987,47.8955,19.9052
790,20220304,48.0838,79.0,75.6876,31.7539,24.2208,29.308,28.5511,22.3805,47.9468,19.785
791,20220307,48.0838,78.5,74.0359,30.9839,23.8813,28.771,29.2965,22.1456,48.1006,19.364
792,20220308,46.1581,77.9,72.4814,30.5073,23.7601,28.6815,28.3505,21.7344,48.6134,18.6424
793,20220309,47.0077,78.0,71.8984,29.7006,23.8086,28.6368,28.5798,21.6463,48.9724,18.492
794,20220310,47.2909,79.1,73.0643,30.0306,23.8813,28.7263,28.1785,21.5875,48.5109,18.6724
795,20220311,47.4608,79.0,72.87,30.6906,23.7116,28.8605,27.2898,21.3819,47.793,18.913
796,20220314,47.6873,78.3,72.3842,30.2872,23.5177,28.5473,26.2579,21.147,47.075,19.0333
797,20220315,45.9316,78.3,72.3842,30.8739,23.5661,28.5921,26.4585,21.6756,46.6648,19.0032
798,20220316,46.7245,78.1,72.0927,30.5073,23.7843,28.6368,26.4872,21.6169,46.9725,19.3039
799,20220317,47.0077,78.4,71.8984,31.9006,23.7601,29.2632,26.3439,21.4113,47.1776,19.3941
800,20220318,47.6873,78.8,72.4814,32.1939,23.8571,29.3527,26.6592,21.2938,48.7673,19.3039
801,20220321,48.0838,81.0,75.299,32.1206,23.9783,29.3975,26.8599,21.6169,48.8698,19.364
802,20220322,48.0838,82.2,75.7848,31.9006,24.1965,29.5317,26.8885,21.6463,49.4339,19.5144
803,20220323,48.0838,81.4,75.0075,31.8273,24.051,29.3975,26.8312,21.5288,49.4852,19.334
804,20220324,47.2909,81.0,73.5501,31.6073,23.9056,29.129,26.6019,21.3526,49.2288,19.2738
805,20220325,46.7245,81.0,73.7444,31.8639,23.8813,28.8158,26.6019,21.5875,49.075,19.1235
806,20220328,46.6679,80.5,72.7728,30.5073,23.6631,28.4578,26.3152,21.2938,50.3057,18.9431
807,20220329,46.3847,80.8,74.3274,31.0939,23.7116,28.6368,26.2865,21.3819,53.7927,19.2437
808,20220330,46.4413,81.1,73.6473,31.9373,23.8328,28.6815,26.0859,21.6169,54.3568,19.6346
809,20220331,46.498,81.2,73.6473,31.9006,24.0268,29.0395,25.8566,21.8519,54.8696,19.815
810,20220401,46.8944,82.1,74.0359,32.524,24.3905,29.5764,26.2005,22.6742,56.9208,20.0255
811,20220404,46.7811,82.7,74.1331,32.4506,24.0753,29.3975,26.2865,22.9092,56.049,19.8451
812,20220405,47.0077,82.3,74.2302,31.7539,23.7843,28.95,26.4299,22.498,55.8952,19.6346
813,20220406,47.9139,80.5,74.1331,31.9006,24.1965,29.1737,27.0892,23.4672,57.9464,20.0556
814,20220407,47.0077,79.5,72.87,31.5706,23.9056,29.129,26.6879,23.3791,58.1002,20.2661
815,20220408,47.0077,81.7,72.9672,30.7273,23.6874,28.6815,26.6019,22.7917,55.6388,19.9654
816,20220412,46.6679,81.3,70.9268,29.6639,23.2752,27.7419,25.8566,22.9092,56.3054,19.3941
817,20220413,46.6679,82.2,71.024,29.9939,23.2752,28.1894,25.9139,22.9092,59.0233,19.6046
818,20220414,45.875,81.7,70.2467,29.7006,22.9358,27.9209,25.7419,23.2029,59.7925,19.4242
819,20220415,45.4219,80.7,69.0808,28.8206,22.1114,27.7419,25.3406,22.6155,58.972,18.8829
820,20220418,44.006,79.5,67.8177,27.8305,21.7478,26.1311,24.4519,21.5288,59.2284,18.2214
821,20220419,44.006,78.8,66.9432,27.8305,21.1901,25.7284,24.8246,21.0295,57.4336,17.6201
822,20220420,44.4024,79.3,64.9029,27.8305,20.8749,25.6836,24.7673,20.677,57.4336,17.7403
823,20220421,44.4024,77.5,62.1824,28.2339,21.1416,25.9521,24.8533,20.8533,57.4336,18.041
824,20220422,46.5546,77.7,62.8625,28.2339,21.3841,26.3101,25.1112,21.6169,56.9721,18.041
825,20220425,46.3281,76.2,61.2108,26.2905,19.9051,24.4755,23.3626,20.119,53.0235,16.8984
826,20220426,45.5918,78.0,63.154,27.0605,20.1233,24.744,23.6206,21.3819,53.485,17.6501
827,20220427,46.1581,78.0,63.154,27.2805,20.1718,25.3257,24.3659,21.1176,52.8184,17.8606
828,20220428,46.1581,77.9,62.6682,26.9138,20.5113,25.2362,24.7099,21.4407,54.1004,17.7103
829,20220429,45.8183,80.0,63.154,27.3172,21.3356,24.8335,24.8246,21.5581,53.844,17.9207
830,20220504,45.252,79.7,62.6682,27.3172,20.3658,24.1623,24.0793,21.0295,53.5876,17.3795
831,20220505,45.875,80.0,66.8461,28.0139,20.6567,24.9677,24.1079,20.8826,53.6902,17.4396
832,20220506,44.9688,79.8,66.7489,27.1339,20.1233,24.1623,23.9646,20.0602,51.3826,16.8383
833,20220509,44.1193,79.1,66.0688,25.2638,18.7171,22.5067,22.904,18.6798,48.2032,15.7558
834,20220510,45.3086,80.4,67.9148,26.2538,18.7656,22.5515,23.5633,19.5609,50.4595,16.267
835,20220511,45.3086,80.5,68.4978,26.4738,18.9111,23.8938,23.3053,19.6197,52.2543,16.5376
836,20220512,43.6095,79.0,66.9432,24.6405,17.6019,22.3725,21.9293,18.2686,49.0237,15.4251
837,20220513,41.3441,78.0,66.0688,23.3204,16.3896,21.3881,20.582,17.035,47.9981,14.4929
838,20220516,42.0237,77.0,63.9313,23.6138,15.8077,21.9698,20.8114,17.035,47.793,14.7936
839,20220517,43.0432,78.0,65.0,25.2638,16.8988,23.4911,21.9007,18.2099,51.1262,15.816
840,20220518,42.7034,78.0,65.0,25.5938,17.4806,23.8043,21.9007,18.1805,50.1006,16.0264
841,20220519,43.0432,77.9,65.0972,25.4105,17.3594,23.3569,21.7287,17.8868,49.7416,16.0866
842,20220520,42.6467,77.8,64.9029,25.3005,17.3109,23.1779,21.5854,17.9749,49.998,16.2369
843,20220523,42.137,77.4,64.8057,24.4571,16.8988,22.3725,21.0694,17.2113,49.4852,15.816
844,20220524,42.8166,77.6,65.0,24.7505,17.0927,23.2674,20.0087,17.6225,50.357,16.1467
845,20220525,43.6095,77.7,65.9716,25.5938,17.6989,24.0728,19.7507,18.5036,53.844,16.8683
846,20220526,43.4396,77.7,66.7489,25.7405,17.7958,23.8938,20.0661,18.2393,54.1517,16.6278
847,20220527,43.8361,78.0,67.7205,25.8872,18.1595,24.1623,20.3241,18.2686,57.331,16.8383
848,20220530,44.1759,78.5,68.4978,26.2172,18.305,24.4308,20.3241,18.5623,57.0746,16.8984
849,20220531,44.6856,78.8,69.6,25.8872,18.014,24.9677,19.8941,18.2099,56.3567,16.6879
850,20220601,45.5918,79.3,70.3,25.7772,17.8686,24.8335,19.6934,18.1218,57.331,16.5977
851,20220602,44.7423,78.9,69.5,25.4472,17.6504,24.8335,19.0054,17.7693,57.1772,16.3572
